id1,id2,timestamp
d4bb4ffcd8c2220a1dad652bd72636e4,6df286d03c6c31a61bbebfc901e08d8c,010416:121.48176-31.23285001+010412:121.48176-31.23285001+010417:121.48176-31.23285001+
fa5dcc9ab58243ce674a4195ae55b9b8,c9b0ef532cd272156031410dacb99d34,010417:121.47533-31.25294001+122914:121.47533-31.25294001+
1dcc883ce7e95e477adc027c82142aac,63eea57da220fc53e6a543e9ed8ba759,010114:121.45371-31.21846001+010115:121.45371-31.21846001+
3d9f9919704b3914a2e68a1898c26952,1241c5fc14f317e21521b62f9f821816,01058:121.45419-31.24132001+010119:121.45419-31.24132001+
fa8eb6f9f538043ebeaaf9385101256b,c65591891f7584a6c8929b416da2dfeb,12275:121.51993-31.28360001+01054:121.51993-31.28360001+
1d901000c9f16e8518cc949268de3ab8,4ce1fb30cb11c4054883b23d864dc705,01053:121.34054-31.15144001+12295:121.34054-31.15144001+12286:121.34054-31.15144001+01057:121.34054-31.15144001+
f318e4c790b3add1a16859425732881a,e5eb03161b5ddc154fa5835ad8355f30,01018:121.43247-31.26429001+01012:121.43247-31.26429001+
e821254161357cca0d668435afd305a8,bfa5d82ef8591cf034fb0e5b9d04cefe,122710:121.1588-30.90107001+122912:121.45071-31.21366001+
e64855549137a060a6866b7b151514bf,e7a2e5ba4256d33522087c1224dd36c9,122917:121.4267-31.18419001+122915:121.4267-31.18419001+122916:121.4267-31.18419001+122918:121.4267-31.18419001+
f524221a5b3135b3253653470fd64225,5f5d512a316eca03655987bee0eac9e9,010315:121.41694-31.26388001+12279:121.422068-31.26175101+
9cf6f26d2ded3795300d6a489a64a693,9f45fed55876d5c3623e2bc5d8a00491,122918:121.4889-31.07574001+01057:121.4889-31.07574001+12306:121.4889-31.07574001+01066:121.4889-31.07574001+12301:121.4889-31.07574001+123012:121.4889-31.07574001+010523:121.4889-31.07574001+123113:121.4889-31.07574001+01048:121.4889-31.07574001+01053:121.4889-31.07574001+122923:121.4889-31.07574001+01062:121.4889-31.07574001+12309:121.4889-31.07574001+010524:121.4889-31.07574001+12302:121.4889-31.07574001+01058:121.4889-31.07574001+12307:121.4889-31.07574001+01052:121.4889-31.07574001+010412:121.4889-31.07574001+010423:121.4889-31.07574001+01063:121.4889-31.07574001+010518:121.4889-31.07574001+123018:121.4889-31.07574001+122924:121.4889-31.07574001+01061:121.4889-31.07574001+
d3084100e9abe9bf6787e905c8305543,7dd09a1ee88afd22ae28cc20cbc7fffd,122710:121.38381-31.21699001+12279:121.38381-31.21699001+
ab6e7f76cfde423c85c1645d58c624a6,315ec1f1951761d45a54fc2b27ff3b3b,123113:121.455-31.25610001+123114:121.455-31.25610001+
459a2fd94fcc878f776835c22b76b30f,e58e4054df1b4f676766bf43031921c6,12284:121.41378-31.18216001+12291:121.41378-31.18216001+
aa6875dee55453f1ef5c0c5730e11c00,d4902790431e1f870831349b37c5a6ad,123014:121.44069-31.30719001+123012:121.44069-31.30719001+
092c9e3403e3bd337e877218473a1231,096d6ae747932065545cd4893234f5c1,123115:121.48-31.30861001+123015:121.414027-31.24256401+
3b04ebc60c9336f4a4e42959261721e1,fb8b00722c7dfe5f01cafcbf8aefbce8,01013:121.4781-31.12205001+01053:121.4781-31.12205001+
8deb940de1c579f049d01e0b664f3806,b483a1a5201f9940cdeae152f1b916d6,122910:121.472-31.27240001+01039:121.46916-31.27027001+
028b466ae7d5ffcf814bc8e5308573d9,3ca1b7f3c4e47f10308faa65bb934f84,010216:121.4347835-31.19641066+010219:121.4347835-31.19641066+
da7eb05faecef79d2077ec48c6d26f24,db84c0be15f0a1380f7a2a78d172a2e3,123013:121.50601-31.25979001+122915:121.50601-31.25979001+123020:121.50601-31.25979001+123014:121.50601-31.25979001+123011:121.50601-31.25979001+123012:121.50601-31.25979001+123010:121.50601-31.25979001+123015:121.50601-31.25979001+
fa1c3758fee646cfd42ddf0d15ea41cf,451f3f735996c7607a846a38951f356d,010511:121.39158-31.24045001+010521:121.39158-31.24045001+010522:121.39158-31.24045001+
711db3fa102ce20fb598717cab22df00,7063a637a516f8f2f62341ed4c9089f3,12294:121.511-31.23139001+12295:121.511-31.23139001+12297:121.511-31.23139001+
6b9f1b4b84434c282eb5b954f8d134d4,d8d11866c32fe5526b48be2c6897be9a,010314:121.439-31.23770001+010515:121.439-31.23770001+
c37d6294eae8419dc6065a6f09bec1c3,7a70d0a90b97b4c5f3b72235e5b76288,010318:121.38108-31.14534001+010222:121.38108-31.14534001+122712:121.38108-31.14534001+010312:121.38108-31.14534001+
5f3039f90e10e9f62e7ec3dd6d2566e2,15b45e9d8981c5ddfb0a631f019180ff,123121:121.47768-31.23846001+123122:121.47768-31.23846001+
30d6f9fde4251cbd59542d16cdb74b7e,86abdf074683a28f58b8fd24d2589760,123013:121.4775-31.23527001+123014:121.4775-31.23527001+
d03c44b726face7cfb7d7d9282bdc3b4,c75feece294ba090f24f32ad0938af60,01023:121.3998-31.21262001+01022:121.3998-31.21262001+01024:121.3998-31.21262001+
4200206b4e06bc841a89eb14c09cd56b,03f4da379f0c02e69ba731b80d4bcc10,010418:121.84148-31.06446+010420:121.84148-31.06446+
8f6f50d6ba8f6d01045d515ef8e856b2,58d7c7de7198b608818a9948a27ac2e1,122914:121.43806-31.26972001+010413:121.43806-31.26972001+122912:121.43806-31.26972001+123013:121.43806-31.26972001+010517:121.43806-31.26972001+010515:121.43806-31.26972001+
675fb03a83478b5c418469dd346193f8,70c48a8a92e29fcc9b4e208bd01cea8f,122924:121.50188-31.16696001+122915:121.50188-31.16696001+12307:121.50188-31.16696001+122921:121.50188-31.16696001+
66a10de0d097c040235bafacd334189e,ff067aaaf31161aa3e209eca19725757,12296:121.65777-31.19750001+12297:121.65777-31.19750001+
eff9e13561badba70039fd7aed3ad883,6b15a64659248dbcbf04245cb8a47d8f,123012:121.50459-31.15506001+123010:121.50459-31.15506001+122917:121.50459-31.15506001+123015:121.50459-31.15506001+123013:121.50459-31.15506001+
59d9bf256dd2c2b0435a59bea7504bdc,0749521f8e362cd8e901ee9fea0df5dc,010417:121.51-31.22830001+122911:121.51-31.22830001+122814:121.51-31.22830001+12279:121.51-31.22830001+
9cf6f26d2ded3795300d6a489a64a693,765eb9e58e1917fda6fad12b33712f11,123012:121.4889-31.07574001+123014:121.4889-31.07574001+01048:121.4889-31.07574001+01047:121.4889-31.07574001+010614:121.4889-31.07574001+01043:121.4889-31.07574001+01054:121.4889-31.07574001+
e04f79c52384dff35929383bacf8e7d3,19712ce1b35a25b0e280e0408ce3df71,12276:121.53023-31.25627+01054:121.53023-31.25627+12272:121.53023-31.25627+12274:121.53023-31.25627+12275:121.53023-31.25627+01055:121.53023-31.25627+01053:121.53023-31.25627+12273:121.53023-31.25627+
08e4d457ace52d342d3d5642db5179f1,f9f012b1c5736e63fbe877e7d26171ce,010316:121.45371-31.21846001+010314:121.45371-31.21846001+
67e890f107b140fdc56a5fd7448977b0,8c1f0936a87cceac5c7596ed1940040a,01045:121.516-31.24090001+01046:121.516-31.24090001+01047:121.516-31.24090001+
1fa07c69f0f84a4225a6e2797f82d714,bb8cbc52694631a6dba2cc59dc78ffd2,01063:121.4343-31.21091001+01066:121.4343-31.21091001+
2d9583d321a0edabe127f2d8847c0e8f,9f9575b98a5ec8a6bd63079cedb6fa8c,122812:121.51417-31.22489001+122917:121.51417-31.22489001+123018:121.51417-31.22489001+123116:121.51417-31.22489001+122818:121.51417-31.22489001+
834ebde1c40a04398958ba922806c4f0,9efbac01175e8d7be2850227f2d3926b,123010:121.51984-31.23291001+12309:121.51984-31.23291001+
06d94b2c332fae5db7ddc5f946901679,6e5650bb0d59ad9a99f7fb689665a0b8,123024:121.450734-31.19151001+12277:121.450734-31.19151001+122922:121.450734-31.19151001+122713:121.45167-31.18791001+010223:121.450734-31.19151001+12278:121.450734-31.19151001+01017:121.450734-31.19151001+010114:121.450734-31.19151001+12294:121.44753-31.19138001+122723:121.450734-31.19151001+01037:121.450734-31.19151001+12297:121.44753-31.19138001+010321:121.450734-31.19151001+
f4ac668d74f49d9afb097669f8af08e7,b55f94d9cc23a70e1f3ca8a1fa55211e,12308:121.41397-31.19547001+12318:121.41397-31.19547001+
5ae472789d8dae4fd6a17aed80fba5fa,2a04c25468407c2acf9a17063ba082df,123012:121.62474-31.21588001+010610:121.62474-31.21588001+010515:121.62474-31.21588001+010615:121.62474-31.21588001+122911:121.62474-31.21588001+123015:121.62474-31.21588001+123010:121.62474-31.21588001+122912:121.62474-31.21588001+010518:121.62474-31.21588001+122910:121.62474-31.21588001+123016:121.62474-31.21588001+010611:121.62474-31.21588001+010511:121.62474-31.21588001+010512:121.62474-31.21588001+010514:121.62474-31.21588001+123014:121.62474-31.21588001+
7f2c9b986a6d121db259a85e815020a9,11180114bda980d33bd07b603e70f788,122817:121.53724-31.13158001+122915:121.53724-31.13158001+122815:121.53724-31.13158001+122816:121.53724-31.13158001+122916:121.53724-31.13158001+
583d2af48d54a2f461bc635f6640e5c8,90db5ccfa2a5a2cdb0ead1c1eee6e9f5,01011:121.52793-31.28212001+010512:121.52793-31.28212001+010210:121.52793-31.28212001+123113:121.52793-31.28212001+122924:121.52793-31.28212001+
d59345251543f83d78c5db23968f6847,56750e871358561459f43c809737505d,122711:121.5511-31.19662001+122910:121.5511-31.19662001+
